#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PIK3CG	FCER1G	4442215	4436828	9606.ENSP00000352121	9606.ENSP00000289902	0	0	0	0	0.119	0	0.900	0.211	0.924
NCOA3	SP1	4443859	4440095	9606.ENSP00000361066	9606.ENSP00000329357	0	0	0	0	0.107	0.057	0.900	0.213	0.924
TIA1	NCBP2	4448170	4439879	9606.ENSP00000401371	9606.ENSP00000326806	0	0	0	0.686	0.107	0.185	0.900	0.172	0.924
YWHAZ	RAP1B	4446480	4434137	9606.ENSP00000379287	9606.ENSP00000250559	0	0	0	0	0.070	0.171	0.900	0.138	0.924
WWP1	PSMB4	4449416	4436872	9606.ENSP00000427793	9606.ENSP00000290541	0	0	0	0	0	0.267	0.900	0.049	0.924
HNRNPA3	DDX23	4446035	4438627	9606.ENSP00000376309	9606.ENSP00000310723	0	0	0	0	0.132	0.183	0.900	0.062	0.924
CHUK	TRIM25	4443527	4439646	9606.ENSP00000359424	9606.ENSP00000323889	0	0	0	0	0.049	0.064	0.900	0.249	0.924
LYN	RAF1	4449476	4434195	9606.ENSP00000428924	9606.ENSP00000251849	0	0	0	0.663	0	0.085	0.900	0.623	0.924
NCOA3	THRAP3	4443859	4441641	9606.ENSP00000361066	9606.ENSP00000346634	0	0	0	0	0.042	0	0.900	0.273	0.924
CHUK	TNFSF10	4443527	4433796	9606.ENSP00000359424	9606.ENSP00000241261	0	0	0	0	0	0	0.900	0.276	0.924
RHOA	RAC1	4448110	4441834	9606.ENSP00000400175	9606.ENSP00000348461	0	0	0.408	0.945	0.113	0.157	0.900	0.777	0.923
SIKE1	IFIH1	4443342	4435285	9606.ENSP00000358541	9606.ENSP00000263642	0	0	0	0	0	0	0.900	0.266	0.923
LYN	PIK3R5	4449476	4447768	9606.ENSP00000428924	9606.ENSP00000392812	0	0	0	0	0.105	0	0.900	0.210	0.923
CNOT1	TP53	4439404	4435880	9606.ENSP00000320949	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.266	0.923
CHD4	HDAC11	4441937	4437189	9606.ENSP00000349508	9606.ENSP00000295757	0	0	0	0	0.061	0.155	0.900	0.145	0.923
SMC3	NDEL1	4442527	4440509	9606.ENSP00000354720	9606.ENSP00000333982	0	0	0	0	0	0.189	0.900	0.134	0.923
IGFBP3	FBN1	4445494	4439770	9606.ENSP00000370473	9606.ENSP00000325527	0	0	0	0	0.176	0	0.900	0.149	0.923
EFTUD2	PCBP2	4447727	4442251	9606.ENSP00000392094	9606.ENSP00000352438	0	0	0	0	0.200	0	0.900	0.116	0.923
CTSC	GRN	4433384	4432632	9606.ENSP00000227266	9606.ENSP00000053867	0	0	0	0	0.103	0	0.900	0.210	0.923
SMC3	UBE2I	4442527	4441792	9606.ENSP00000354720	9606.ENSP00000348056	0	0	0	0	0	0.063	0.900	0.253	0.923
CD79B	GRB2	4446076	4446042	9606.ENSP00000376544	9606.ENSP00000376345	0	0	0	0	0.077	0	0.900	0.242	0.923
TAX1BP1	XIAP	4446530	4443692	9606.ENSP00000379612	9606.ENSP00000360242	0	0	0	0	0.061	0	0.900	0.250	0.923
B2M	HLA-DRA	4450405	4446403	9606.ENSP00000452780	9606.ENSP00000378786	0	0	0	0.758	0.184	0	0.900	0.423	0.923
SNX2	PIK3C2A	4445228	4435668	9606.ENSP00000368831	9606.ENSP00000265970	0	0	0	0	0.060	0.174	0.900	0.135	0.923
YWHAZ	CSNK1D	4446480	4439689	9606.ENSP00000379287	9606.ENSP00000324464	0	0	0	0	0.064	0.222	0.900	0.073	0.923
XRN1	LSM8	4435521	4434090	9606.ENSP00000264951	9606.ENSP00000249299	0	0	0	0	0.068	0.412	0	0.871	0.923
MAML3	NCOR2	4449159	4447065	9606.ENSP00000421180	9606.ENSP00000384018	0	0	0	0	0.061	0	0.900	0.246	0.923
GLI3	PRKACB	4446476	4443602	9606.ENSP00000379258	9606.ENSP00000359719	0	0	0	0	0.078	0.166	0.900	0.127	0.923
TP53	EED	4435880	4435244	9606.ENSP00000269305	9606.ENSP00000263360	0	0	0	0	0.061	0	0.900	0.254	0.923
RNF111	KLHL20	4450438	4432835	9606.ENSP00000453872	9606.ENSP00000209884	0	0	0	0	0.061	0	0.900	0.248	0.923
RBPJ	CUL1	4441499	4439878	9606.ENSP00000345206	9606.ENSP00000326804	0	0	0	0	0.109	0.098	0.900	0.161	0.923
CTSS	LTF	4443237	4433548	9606.ENSP00000357981	9606.ENSP00000231751	0	0	0	0	0.130	0	0.900	0.189	0.923
HNRNPH2	NCBP2	4444038	4439879	9606.ENSP00000361927	9606.ENSP00000326806	0	0	0	0	0.088	0	0.900	0.227	0.923
GTF2E2	PCF11	4441807	4437472	9606.ENSP00000348168	9606.ENSP00000298281	0	0	0	0	0.271	0	0.900	0	0.923
SCP2	PEX2	4443763	4441939	9606.ENSP00000360569	9606.ENSP00000349543	0	0	0	0	0.116	0	0.900	0.199	0.923
SNRPB	YBX1	4448654	4443961	9606.ENSP00000412566	9606.ENSP00000361626	0	0	0	0	0.149	0.157	0.900	0.062	0.923
PIK3R1	RHOA	4449428	4448110	9606.ENSP00000428056	9606.ENSP00000400175	0	0	0	0	0.057	0.061	0.900	0.238	0.923
NCOA2	UBE2I	4448095	4441792	9606.ENSP00000399968	9606.ENSP00000348056	0	0	0	0	0	0	0.900	0.268	0.923
PRPF40A	PCBP2	4447382	4442251	9606.ENSP00000386458	9606.ENSP00000352438	0	0	0	0	0.179	0.079	0.900	0.102	0.923
SDC1	ITGB4	4445506	4432778	9606.ENSP00000370542	9606.ENSP00000200181	0	0	0	0	0.098	0	0.900	0.216	0.923
SF1	YBX1	4444880	4443961	9606.ENSP00000366604	9606.ENSP00000361626	0	0	0	0	0.110	0	0.900	0.212	0.923
CTNNB1	RAP1B	4441426	4434137	9606.ENSP00000344456	9606.ENSP00000250559	0	0	0	0	0.063	0.085	0.900	0.214	0.923
IGF1R	RAF1	4435797	4434195	9606.ENSP00000268035	9606.ENSP00000251849	0	0	0	0.586	0.055	0	0.900	0.562	0.923
PTPN21	FYN	4450394	4441647	9606.ENSP00000452414	9606.ENSP00000346671	0	0	0	0	0.062	0.160	0.900	0.143	0.923
CCNC	CUL1	4449479	4439878	9606.ENSP00000428982	9606.ENSP00000326804	0	0	0	0	0.062	0	0.900	0.248	0.923
PTK2	VWF	4441125	4434871	9606.ENSP00000341189	9606.ENSP00000261405	0	0	0	0	0.062	0	0.900	0.250	0.923
SNRPB	GTF2F2	4448654	4441082	9606.ENSP00000412566	9606.ENSP00000340823	0	0	0	0	0.262	0.051	0.900	0	0.923
EEF2	EIF2S3	4438372	4434275	9606.ENSP00000307940	9606.ENSP00000253039	0	0	0.251	0	0.858	0.063	0	0.319	0.923
HLA-E	PDIA3	4444757	4437661	9606.ENSP00000365817	9606.ENSP00000300289	0	0	0	0	0	0	0.900	0.268	0.923
NCOR2	TGS1	4447065	4434751	9606.ENSP00000384018	9606.ENSP00000260129	0	0	0	0	0.061	0	0.900	0.251	0.923
GTF2E2	NCBP2	4441807	4439879	9606.ENSP00000348168	9606.ENSP00000326806	0	0	0	0	0.258	0	0.900	0	0.922
EXOSC6	UTP3	4448033	4434386	9606.ENSP00000398597	9606.ENSP00000254803	0	0	0	0	0.197	0	0.900	0.107	0.922
ADCY4	PTGER2	4438752	4433932	9606.ENSP00000312126	9606.ENSP00000245457	0	0	0	0	0.063	0.060	0.900	0.220	0.922
EPAS1	NR3C1	4435307	4433539	9606.ENSP00000263734	9606.ENSP00000231509	0	0	0	0	0.070	0.095	0.900	0.187	0.922
B2M	LCK	4450405	4440823	9606.ENSP00000452780	9606.ENSP00000337825	0	0	0	0	0.078	0	0.900	0.231	0.922
RAB18	GDI2	4451301	4445338	9606.ENSP00000478479	9606.ENSP00000369538	0	0	0	0	0.099	0.087	0.900	0.168	0.922
DCTN2	RILP	4448498	4437750	9606.ENSP00000408910	9606.ENSP00000301336	0	0	0	0	0	0	0.900	0.252	0.922
TBL1XR1	TLE1	4448367	4444737	9606.ENSP00000405574	9606.ENSP00000365682	0	0	0	0	0.144	0	0.900	0.171	0.922
HLA-DRB1	LCK	4442321	4440823	9606.ENSP00000353099	9606.ENSP00000337825	0	0	0	0	0.064	0	0.900	0.237	0.922
TBL1XR1	HDAC11	4448367	4437189	9606.ENSP00000405574	9606.ENSP00000295757	0	0	0	0	0.062	0.185	0.900	0.102	0.922
ITGA1	PXN	4436503	4435751	9606.ENSP00000282588	9606.ENSP00000267257	0	0	0	0	0.061	0.100	0.900	0.195	0.922
ZMYND11	NCOR1	4446754	4435844	9606.ENSP00000381053	9606.ENSP00000268712	0	0	0	0	0.063	0.379	0	0.876	0.922
MED12	NCOR1	4444316	4435844	9606.ENSP00000363193	9606.ENSP00000268712	0	0	0	0	0.130	0	0.900	0.178	0.922
WIPF1	PTK2	4446038	4441125	9606.ENSP00000376330	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0.254	0.922
GRB2	FCER1G	4446042	4436828	9606.ENSP00000376345	9606.ENSP00000289902	0	0	0	0	0.084	0	0.900	0.222	0.922
STAM	ITSN2	4444899	4441704	9606.ENSP00000366746	9606.ENSP00000347244	0	0	0	0.560	0.059	0.194	0.900	0.176	0.922
WWP1	TGFB1	4449416	4433189	9606.ENSP00000427793	9606.ENSP00000221930	0	0	0	0	0	0.080	0.900	0.230	0.922
LCK	VCL	4440823	4432848	9606.ENSP00000337825	9606.ENSP00000211998	0	0	0	0	0.061	0	0.900	0.244	0.922
EPS15	SCARB2	4443804	4435511	9606.ENSP00000360798	9606.ENSP00000264896	0	0	0	0	0.062	0	0.900	0.239	0.922
HLA-A	ZAP70	4446577	4435526	9606.ENSP00000379873	9606.ENSP00000264972	0	0	0	0	0.097	0.050	0.900	0.207	0.922
TUBB4A	CCT7	4435372	4434598	9606.ENSP00000264071	9606.ENSP00000258091	0	0	0	0	0.095	0.085	0.900	0.175	0.922
PIK3R1	NR3C1	4449428	4433539	9606.ENSP00000428056	9606.ENSP00000231509	0	0	0	0	0.062	0.081	0.900	0.211	0.922
GIT1	FYN	4446338	4441647	9606.ENSP00000378338	9606.ENSP00000346671	0	0	0	0	0.057	0.084	0.900	0.213	0.922
PTBP1	PPWD1	4441922	4434853	9606.ENSP00000349428	9606.ENSP00000261308	0	0	0	0	0.159	0	0.900	0.148	0.922
EXOSC10	UTP11L	4444798	4444078	9606.ENSP00000366135	9606.ENSP00000362105	0	0	0	0	0.236	0.064	0.900	0	0.922
HLA-DRB1	ZAP70	4442321	4435526	9606.ENSP00000353099	9606.ENSP00000264972	0	0	0	0	0.123	0	0.900	0.185	0.922
ILK	FOS	4446590	4438204	9606.ENSP00000379975	9606.ENSP00000306245	0	0	0	0	0	0.077	0.900	0.224	0.922
SF3B1	RBM39	4440663	4434301	9606.ENSP00000335321	9606.ENSP00000253363	0	0	0	0	0.855	0.068	0	0.472	0.922
SRSF5	TFIP11	4450384	4447119	9606.ENSP00000452123	9606.ENSP00000384421	0	0	0	0	0.072	0.185	0.900	0.092	0.922
TFIP11	HNRNPM	4447119	4439758	9606.ENSP00000384421	9606.ENSP00000325376	0	0	0	0	0.112	0.185	0.900	0.050	0.922
PPP1CB	MYH9	4446400	4432924	9606.ENSP00000378769	9606.ENSP00000216181	0	0	0	0	0.059	0.219	0.900	0.067	0.922
LCK	RRAS	4440823	4433996	9606.ENSP00000337825	9606.ENSP00000246792	0	0	0	0	0	0.160	0.900	0.150	0.922
AREL1	CUL1	4441854	4439878	9606.ENSP00000348714	9606.ENSP00000326804	0	0	0	0	0.063	0.080	0.900	0.202	0.922
PTPN6	HLA-A	4447701	4446577	9606.ENSP00000391592	9606.ENSP00000379873	0	0	0	0	0.084	0	0.900	0.221	0.922
PSMB4	TCEB2	4436872	4435055	9606.ENSP00000290541	9606.ENSP00000262306	0	0	0	0	0.255	0	0.900	0	0.922
CCT7	PPP5C	4434598	4432591	9606.ENSP00000258091	9606.ENSP00000012443	0	0	0	0	0.149	0.143	0.900	0.063	0.922
HNRNPH2	SNRPD3	4444038	4432879	9606.ENSP00000361927	9606.ENSP00000215829	0	0	0	0	0.111	0	0.900	0.201	0.922
RNF111	STUB1	4450438	4433095	9606.ENSP00000453872	9606.ENSP00000219548	0	0	0	0	0.059	0	0.900	0.234	0.921
B2M	PIK3R1	4450405	4449428	9606.ENSP00000452780	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0.242	0.921
PPBP	TGFB1	4437223	4433189	9606.ENSP00000296028	9606.ENSP00000221930	0	0	0	0	0.063	0	0.900	0.226	0.921
HDAC2	ATN1	4449546	4441885	9606.ENSP00000430432	9606.ENSP00000349076	0	0	0	0	0	0.186	0.900	0.112	0.921
GRAP	LCP2	4436569	4432628	9606.ENSP00000284154	9606.ENSP00000046794	0	0	0	0	0.336	0.548	0	0.759	0.921
B2M	CTSD	4450405	4433665	9606.ENSP00000452780	9606.ENSP00000236671	0	0	0	0	0.061	0	0.900	0.230	0.921
TCP1	PPP5C	4439122	4432591	9606.ENSP00000317334	9606.ENSP00000012443	0	0	0	0	0.141	0.143	0.900	0.063	0.921
IGF1R	YWHAH	4435797	4434076	9606.ENSP00000268035	9606.ENSP00000248975	0	0	0	0	0	0.189	0.900	0.105	0.921
WIPF1	RAC1	4446038	4441834	9606.ENSP00000376330	9606.ENSP00000348461	0	0	0	0	0	0.086	0.900	0.214	0.921
FANCF	RPA1	4440214	4434378	9606.ENSP00000330875	9606.ENSP00000254719	0	0	0	0	0.055	0	0.900	0.240	0.921
WAPAL	ZW10	4437519	4432777	9606.ENSP00000298767	9606.ENSP00000200135	0	0	0	0	0.068	0	0.900	0.228	0.921
TRAF3	TNFRSF14	4450450	4441780	9606.ENSP00000454207	9606.ENSP00000347948	0	0	0	0	0	0.377	0.800	0.421	0.921
SP1	PCF11	4440095	4437472	9606.ENSP00000329357	9606.ENSP00000298281	0	0	0	0	0.063	0.042	0.900	0.231	0.921
MYL6	PXN	4450215	4435751	9606.ENSP00000446955	9606.ENSP00000267257	0	0	0	0	0.064	0	0.900	0.233	0.921
NCOA3	CTSD	4443859	4433665	9606.ENSP00000361066	9606.ENSP00000236671	0	0	0	0	0	0	0.900	0.247	0.921
IFI30	HLA-E	4447175	4444757	9606.ENSP00000384886	9606.ENSP00000365817	0	0	0	0	0.111	0	0.900	0.188	0.921
YBX1	SRRM2	4443961	4437792	9606.ENSP00000361626	9606.ENSP00000301740	0	0	0	0	0.063	0.068	0.900	0.208	0.921
NCOA3	KMT2D	4443859	4437718	9606.ENSP00000361066	9606.ENSP00000301067	0	0	0	0	0.067	0.056	0.900	0.216	0.921
MYH14	MYH9	4450954	4432924	9606.ENSP00000470298	9606.ENSP00000216181	0	0	0	0.970	0.049	0.223	0.900	0.657	0.921
ZFP36	CNOT1	4450924	4439404	9606.ENSP00000469647	9606.ENSP00000320949	0	0	0	0	0.061	0.826	0	0.554	0.921
LYN	ZAP70	4449476	4435526	9606.ENSP00000428924	9606.ENSP00000264972	0	0	0	0.742	0.063	0.064	0.900	0.679	0.921
RHOA	IL2RB	4448110	4432931	9606.ENSP00000400175	9606.ENSP00000216223	0	0	0	0	0.061	0	0.900	0.232	0.921
PPP1CB	MYLK	4446400	4442357	9606.ENSP00000378769	9606.ENSP00000353452	0	0	0	0	0.053	0.117	0.900	0.172	0.921
SLIT2	RAC1	4449223	4441834	9606.ENSP00000422591	9606.ENSP00000348461	0	0	0	0	0	0.126	0.900	0.175	0.921
B2M	TYROBP	4450405	4435115	9606.ENSP00000452780	9606.ENSP00000262629	0	0	0	0	0.157	0	0.900	0.146	0.921
CREB1	BCL2	4447522	4446777	9606.ENSP00000387699	9606.ENSP00000381185	0	0	0	0	0	0	0.900	0.250	0.921
STUB1	KEAP1	4433095	4432712	9606.ENSP00000219548	9606.ENSP00000171111	0	0	0	0	0.090	0	0.900	0.206	0.921
ETS2	SP1	4442345	4440095	9606.ENSP00000353344	9606.ENSP00000329357	0	0	0	0	0.053	0.064	0.900	0.223	0.921
EIF3B	MARS	4442432	4434992	9606.ENSP00000354125	9606.ENSP00000262027	0	0	0	0	0.880	0	0	0.373	0.921
IFITM1	HLA-A	4447332	4446577	9606.ENSP00000386187	9606.ENSP00000379873	0	0	0	0	0.088	0	0.900	0.209	0.921
FPR1	PPBP	4450996	4437223	9606.ENSP00000471493	9606.ENSP00000296028	0	0	0	0	0.163	0	0.900	0.138	0.921
VWF	RAP1B	4434871	4434137	9606.ENSP00000261405	9606.ENSP00000250559	0	0	0	0	0	0	0.900	0.249	0.921
IFI30	HLA-A	4447175	4446577	9606.ENSP00000384886	9606.ENSP00000379873	0	0	0	0	0.099	0	0.900	0.200	0.921
CR1	CD46	4442796	4438890	9606.ENSP00000356016	9606.ENSP00000313875	0	0	0	0.735	0	0	0.900	0.802	0.921
EEF1G	EIF4A1	4440309	4437038	9606.ENSP00000331901	9606.ENSP00000293831	0	0	0	0	0.731	0.185	0	0.671	0.921
CTNND1	IGF1R	4446884	4435797	9606.ENSP00000382004	9606.ENSP00000268035	0	0	0	0	0.061	0.078	0.900	0.205	0.921
ALYREF	SF3B2	4449181	4439231	9606.ENSP00000421592	9606.ENSP00000318861	0	0	0	0	0.126	0.053	0.900	0.163	0.921
HLA-DRB5	CTSS	4444482	4443237	9606.ENSP00000364114	9606.ENSP00000357981	0	0	0	0	0.166	0	0.900	0.130	0.921
PTK2	RRAS	4441125	4433996	9606.ENSP00000341189	9606.ENSP00000246792	0	0	0	0	0.050	0	0.900	0.244	0.921
SEC13	CSNK1D	4445779	4439689	9606.ENSP00000373312	9606.ENSP00000324464	0	0	0	0	0	0	0.900	0.247	0.921
MYLK	PTK2	4442357	4441125	9606.ENSP00000353452	9606.ENSP00000341189	0	0	0	0.546	0.074	0	0.900	0.438	0.921
SRSF5	WBP11	4450384	4434825	9606.ENSP00000452123	9606.ENSP00000261167	0	0	0	0	0.080	0	0.900	0.213	0.921
RNASET2	CREG1	4449364	4443557	9606.ENSP00000426455	9606.ENSP00000359540	0	0	0	0	0.072	0	0.900	0.217	0.921
GNAI3	RAC1	4443410	4441834	9606.ENSP00000358867	9606.ENSP00000348461	0	0	0	0	0	0.185	0.900	0.115	0.921
HNRNPA2B1	GTF2F2	4441649	4441082	9606.ENSP00000346694	9606.ENSP00000340823	0	0	0	0	0.197	0	0.900	0.102	0.921
ITPR3	PRKACB	4444368	4443602	9606.ENSP00000363435	9606.ENSP00000359719	0	0	0	0	0.079	0	0.900	0.218	0.921
IFITM2	GBP2	4451879	4443541	9606.ENSP00000484689	9606.ENSP00000359497	0	0	0	0	0.109	0	0.900	0.189	0.921
SF3B1	WBP11	4440663	4434825	9606.ENSP00000335321	9606.ENSP00000261167	0	0	0	0	0.238	0	0.900	0.057	0.921
PTBP1	SF3B2	4441922	4439231	9606.ENSP00000349428	9606.ENSP00000318861	0	0	0	0	0.192	0	0.900	0.111	0.921
RAB18	RAB27A	4451301	4446527	9606.ENSP00000478479	9606.ENSP00000379601	0	0	0.429	0.793	0	0	0.900	0.686	0.921
RNF111	CUL1	4450438	4439878	9606.ENSP00000453872	9606.ENSP00000326804	0	0	0	0	0.063	0	0.900	0.231	0.921
CLTC	STAM2	4451404	4435333	9606.ENSP00000479606	9606.ENSP00000263904	0	0	0	0	0.067	0	0.900	0.222	0.921
NCBP2	SNAPC4	4439879	4437497	9606.ENSP00000326806	9606.ENSP00000298532	0	0	0	0	0.114	0.183	0.900	0	0.921
PLEKHG5	RAC1	4449916	4441834	9606.ENSP00000439625	9606.ENSP00000348461	0	0	0	0	0	0.188	0.900	0.113	0.921
RUNX3	ZFHX3	4446960	4435826	9606.ENSP00000382800	9606.ENSP00000268489	0	0	0	0	0	0	0.900	0.243	0.921
LDHA	CREB1	4450150	4447522	9606.ENSP00000445175	9606.ENSP00000387699	0	0	0	0	0	0	0.900	0.245	0.921
SRSF1	POLR2C	4434667	4433073	9606.ENSP00000258962	9606.ENSP00000219252	0	0	0	0	0.172	0.129	0.900	0.042	0.921
TCP1	TUBB4A	4439122	4435372	9606.ENSP00000317334	9606.ENSP00000264071	0	0	0	0	0.061	0.185	0.900	0.093	0.921
GTF3A	NR3C1	4445505	4433539	9606.ENSP00000370532	9606.ENSP00000231509	0	0	0	0	0	0.111	0.900	0.186	0.921
SRSF5	DDX23	4450384	4438627	9606.ENSP00000452123	9606.ENSP00000310723	0.042	0	0	0	0.063	0.087	0.900	0.186	0.921
PAN2	EIF4A1	4448194	4437038	9606.ENSP00000401721	9606.ENSP00000293831	0	0	0	0	0.063	0.085	0.900	0.187	0.921
PICALM	AP1B1	4446137	4442019	9606.ENSP00000377015	9606.ENSP00000350199	0	0	0	0	0.061	0.057	0.900	0.221	0.921
EFTUD2	YBX1	4447727	4443961	9606.ENSP00000392094	9606.ENSP00000361626	0	0	0	0	0.099	0	0.900	0.199	0.921
MAPRE1	SMC3	4444588	4442527	9606.ENSP00000364721	9606.ENSP00000354720	0	0	0	0	0.102	0.177	0.900	0.064	0.921
UBE2I	NPM1	4441792	4437352	9606.ENSP00000348056	9606.ENSP00000296930	0	0	0	0	0.070	0.050	0.900	0.214	0.921
HMOX2	CREB1	4451218	4447522	9606.ENSP00000477572	9606.ENSP00000387699	0	0	0	0	0	0	0.900	0.250	0.921
PAN2	EIF4A2	4448194	4439848	9606.ENSP00000401721	9606.ENSP00000326381	0	0	0	0	0.063	0.085	0.900	0.189	0.921
YWHAZ	RPA1	4446480	4434378	9606.ENSP00000379287	9606.ENSP00000254719	0	0	0	0	0.061	0.195	0.900	0.084	0.921
SRSF5	RANBP2	4450384	4436527	9606.ENSP00000452123	9606.ENSP00000283195	0	0	0	0	0.078	0.157	0.900	0.107	0.921
IFI30	HLA-DRB1	4447175	4442321	9606.ENSP00000384886	9606.ENSP00000353099	0	0	0	0	0.137	0	0.900	0.163	0.921
DDX39A	NUP155	4433830	4433538	9606.ENSP00000242776	9606.ENSP00000231498	0	0	0	0	0.104	0.123	0.900	0.112	0.920
RAF1	PPP5C	4434195	4432591	9606.ENSP00000251849	9606.ENSP00000012443	0	0	0	0	0.055	0.215	0.900	0.050	0.920
DCTN2	CNTRL	4448498	4444274	9606.ENSP00000408910	9606.ENSP00000362962	0	0	0	0	0.057	0	0.900	0.221	0.920
TAF15	GTF2E2	4451093	4441807	9606.ENSP00000474096	9606.ENSP00000348168	0	0	0	0	0.098	0	0.900	0.192	0.920
CTSS	IL10RA	4443237	4433397	9606.ENSP00000357981	9606.ENSP00000227752	0	0	0	0	0.544	0	0.800	0.198	0.920
GLI3	IFT57	4446476	4435447	9606.ENSP00000379258	9606.ENSP00000264538	0	0	0	0	0	0	0.900	0.239	0.920
SF3B2	PPWD1	4439231	4434853	9606.ENSP00000318861	9606.ENSP00000261308	0	0	0	0	0.191	0	0.900	0.101	0.920
PRPF8	ALYREF	4450629	4449181	9606.ENSP00000460348	9606.ENSP00000421592	0	0	0	0	0.183	0	0.900	0.103	0.920
HMOX2	FOS	4451218	4438204	9606.ENSP00000477572	9606.ENSP00000306245	0	0	0	0	0	0	0.900	0.238	0.920
TLR4	NFKB1	4444300	4433374	9606.ENSP00000363089	9606.ENSP00000226574	0	0	0	0	0.088	0.070	0.800	0.588	0.920
HNRNPA3	NCBP2	4446035	4439879	9606.ENSP00000376309	9606.ENSP00000326806	0	0	0	0	0.062	0.185	0.900	0.082	0.920
NSA2	UTP3	4451776	4434386	9606.ENSP00000483484	9606.ENSP00000254803	0	0	0	0	0.823	0.567	0	0	0.920
DNM2	SNX5	4445839	4444938	9606.ENSP00000373905	9606.ENSP00000366998	0	0	0	0	0.061	0	0.900	0.222	0.920
B2M	FYN	4450405	4441647	9606.ENSP00000452780	9606.ENSP00000346671	0	0	0	0	0.061	0	0.900	0.222	0.920
PTK2	TP53	4441125	4435880	9606.ENSP00000341189	9606.ENSP00000269305	0	0	0	0	0	0.695	0	0.747	0.920
RHOA	PRKACB	4448110	4443602	9606.ENSP00000400175	9606.ENSP00000359719	0	0	0	0	0.062	0.123	0.900	0.149	0.920
EFTUD2	RBM17	4447727	4447560	9606.ENSP00000392094	9606.ENSP00000388638	0	0	0	0	0.202	0	0.900	0.082	0.920
TRIM41	STUB1	4439396	4433095	9606.ENSP00000320869	9606.ENSP00000219548	0	0	0	0	0.062	0	0.900	0.218	0.920
LTF	LTA4H	4433548	4433425	9606.ENSP00000231751	9606.ENSP00000228740	0	0	0	0	0.051	0.092	0.900	0.188	0.920
TIAL1	NCBP2	4443255	4439879	9606.ENSP00000358089	9606.ENSP00000326806	0	0	0	0.679	0.071	0.185	0.900	0.147	0.920
HLA-DRB1	STAT6	4442321	4437641	9606.ENSP00000353099	9606.ENSP00000300134	0	0	0	0	0.051	0	0.900	0.230	0.920
NCOA2	MED12	4448095	4444316	9606.ENSP00000399968	9606.ENSP00000363193	0	0	0	0	0.077	0	0.900	0.210	0.920
ZNF143	PCF11	4446572	4437472	9606.ENSP00000379847	9606.ENSP00000298281	0	0	0	0	0.219	0.042	0.900	0.062	0.920
GNS	CTSC	4434603	4433384	9606.ENSP00000258145	9606.ENSP00000227266	0	0	0	0	0.061	0	0.900	0.221	0.920
TMF1	COG4	4446829	4439024	9606.ENSP00000381567	9606.ENSP00000315775	0	0	0	0	0	0	0.900	0.239	0.920
HNRNPM	DDX23	4439758	4438627	9606.ENSP00000325376	9606.ENSP00000310723	0.042	0	0	0	0.128	0.087	0.900	0.121	0.920
SRSF5	SF3B2	4450384	4439231	9606.ENSP00000452123	9606.ENSP00000318861	0	0	0	0	0.103	0	0.900	0.184	0.920
ZEB1	STAT6	4442472	4437641	9606.ENSP00000354487	9606.ENSP00000300134	0	0	0	0	0	0	0.900	0.239	0.920
PTK2	ITGB4	4441125	4432778	9606.ENSP00000341189	9606.ENSP00000200181	0	0	0	0	0.079	0.470	0.800	0.278	0.920
TUBB	TUBB4A	4440915	4435372	9606.ENSP00000339001	9606.ENSP00000264071	0	0	0	0.986	0.063	0.219	0.900	0.431	0.920
RHOA	PTP4A3	4448110	4440343	9606.ENSP00000400175	9606.ENSP00000332274	0	0	0	0	0.062	0.050	0.900	0.213	0.920
HLA-A	LCK	4446577	4440823	9606.ENSP00000379873	9606.ENSP00000337825	0	0	0	0	0.069	0.050	0.900	0.206	0.920
CTNNB1	ITGB7	4441426	4435739	9606.ENSP00000344456	9606.ENSP00000267082	0	0	0	0	0.083	0.054	0.900	0.195	0.920
PTBP1	PCF11	4441922	4437472	9606.ENSP00000349428	9606.ENSP00000298281	0	0	0	0	0.133	0	0.900	0.158	0.920
SOS1	PDGFRA	4447527	4434540	9606.ENSP00000387784	9606.ENSP00000257290	0	0	0	0	0	0.085	0.900	0.198	0.920
RING1	CHD4	4444430	4441937	9606.ENSP00000363787	9606.ENSP00000349508	0	0	0	0	0.125	0.064	0.900	0.140	0.920
SNRPB	HNRNPH2	4448654	4444038	9606.ENSP00000412566	9606.ENSP00000361927	0	0	0	0	0.091	0.115	0.900	0.131	0.920
RAB5C	YIPF6	4450219	4448909	9606.ENSP00000447053	9606.ENSP00000417573	0	0	0	0	0.061	0.132	0.900	0.141	0.920
HLA-A	IL2RB	4446577	4432931	9606.ENSP00000379873	9606.ENSP00000216223	0	0	0	0	0.076	0	0.900	0.205	0.920
IFI30	GBP2	4447175	4443541	9606.ENSP00000384886	9606.ENSP00000359497	0	0	0	0	0.128	0	0.900	0.161	0.920
PTPN6	HLA-DRA	4447701	4446403	9606.ENSP00000391592	9606.ENSP00000378786	0	0	0	0	0.184	0	0.900	0.106	0.920
